Date,Outlet_ID,Campaign_ID,Product_Type,Targeting,Segment,Keyword,Ad_Sales,Ad_Spend,Unused_Meta_Data
2025-01-14,OUT_073,C_3249,PSP,Flexible,UM,N/A,821,123.14999999999999,OLD_SYSTEM_REF
2025-01-14,OUT_075,C_2518,BOS,Flexible,Lapsed,pizza,1360,204.0,OLD_SYSTEM_REF
2025-01-14,OUT_079,C_7698,PSP,Flexible,LM,N/A,737,110.55,OLD_SYSTEM_REF
2025-01-14,OUT_096,C_1780,PSP,Flexible,LM,N/A,1646,246.89999999999998,OLD_SYSTEM_REF
2025-01-14,OUT_097,C_9977,Visit Pack,Fixed,UM,N/A,738,110.7,OLD_SYSTEM_REF
2025-01-14,OUT_098,C_9280,Visit Pack,Fixed,Lapsed,N/A,1129,169.35,OLD_SYSTEM_REF
2025-01-15,OUT_002,C_3079,Visit Pack,Fixed,Lapsed,N/A,1669,250.35,OLD_SYSTEM_REF
2025-01-15,OUT_003,C_6727,PSP,Flexible,Repeat,N/A,1375,206.25,OLD_SYSTEM_REF
2025-01-15,OUT_011,C_8750,Visit Pack,Fixed,UM,N/A,1162,174.29999999999998,OLD_SYSTEM_REF
2025-01-15,OUT_015,C_5750,Visit Pack,Fixed,MM,N/A,943,141.45,OLD_SYSTEM_REF
2025-01-15,OUT_019,C_8929,Visit Pack,Fixed,Repeat,N/A,1416,212.4,OLD_SYSTEM_REF
2025-01-15,OUT_025,C_3292,Visit Pack,Fixed,UM,N/A,694,104.1,OLD_SYSTEM_REF
2025-01-15,OUT_035,C_5027,PSP,Flexible,UM,N/A,1841,276.15,OLD_SYSTEM_REF
2025-01-15,OUT_039,C_7962,PSP,Flexible,Repeat,N/A,1894,284.09999999999997,OLD_SYSTEM_REF
2025-01-15,OUT_042,C_7581,Visit Pack,Fixed,UM,N/A,1771,265.65,OLD_SYSTEM_REF
2025-01-15,OUT_046,C_5104,Visit Pack,Fixed,Repeat,N/A,823,123.44999999999999,OLD_SYSTEM_REF
2025-01-15,OUT_056,C_6145,BOS,Flexible,UM,dal makhani,1847,277.05,OLD_SYSTEM_REF
2025-01-15,OUT_057,C_8153,PSP,Flexible,Lapsed,N/A,1203,180.45,OLD_SYSTEM_REF
2025-01-15,OUT_060,C_2245,PSP,Flexible,UM,N/A,1886,282.9,OLD_SYSTEM_REF
2025-01-15,OUT_062,C_2496,BOS,Flexible,Repeat,dal makhani,696,104.39999999999999,OLD_SYSTEM_REF
2025-01-15,OUT_066,C_6979,Visit Pack,Fixed,MM,N/A,1622,243.29999999999998,OLD_SYSTEM_REF
2025-01-15,OUT_080,C_5862,PSP,Flexible,MM,N/A,998,149.7,OLD_SYSTEM_REF
2025-01-15,OUT_081,C_9650,Visit Pack,Fixed,MM,N/A,547,82.05,OLD_SYSTEM_REF
2025-01-15,OUT_082,C_3894,PSP,Flexible,Repeat,N/A,1494,224.1,OLD_SYSTEM_REF
2025-01-15,OUT_089,C_3337,Visit Pack,Fixed,UM,N/A,1939,290.84999999999997,OLD_SYSTEM_REF
2025-01-15,OUT_093,C_5993,BOS,Flexible,Lapsed,manchurian,1697,254.54999999999998,OLD_SYSTEM_REF
2025-01-15,OUT_096,C_4626,BOS,Flexible,MM,burger,1998,299.7,OLD_SYSTEM_REF
2025-01-16,OUT_003,C_7034,PSP,Flexible,LM,N/A,1327,199.04999999999998,OLD_SYSTEM_REF
2025-01-16,OUT_004,C_1867,BOS,Flexible,UM,dosa,591,88.64999999999999,OLD_SYSTEM_REF
2025-01-16,OUT_012,C_3403,BOS,Flexible,UM,dal makhani,852,127.8,OLD_SYSTEM_REF
2025-01-16,OUT_014,C_5416,BOS,Flexible,Repeat,dal makhani,1597,239.54999999999998,OLD_SYSTEM_REF
2025-01-16,OUT_015,C_6587,Visit Pack,Fixed,Lapsed,N/A,928,139.2,OLD_SYSTEM_REF
2025-01-16,OUT_016,C_4669,BOS,Flexible,MM,dosa,1976,296.4,OLD_SYSTEM_REF
2025-01-16,OUT_025,C_8281,PSP,Flexible,LM,N/A,1785,267.75,OLD_SYSTEM_REF
2025-01-16,OUT_026,C_2546,BOS,Flexible,Repeat,pizza,1434,215.1,OLD_SYSTEM_REF
2025-01-16,OUT_031,C_2133,BOS,Flexible,UM,manchurian,1069,160.35,OLD_SYSTEM_REF
2025-01-16,OUT_056,C_6473,BOS,Flexible,Lapsed,dal makhani,1379,206.85,OLD_SYSTEM_REF
2025-01-16,OUT_064,C_7421,PSP,Flexible,MM,N/A,1647,247.04999999999998,OLD_SYSTEM_REF
2025-01-16,OUT_069,C_3986,BOS,Flexible,Repeat,manchurian,1007,151.04999999999998,OLD_SYSTEM_REF
2025-01-16,OUT_070,C_3623,BOS,Flexible,Repeat,dosa,1228,184.2,OLD_SYSTEM_REF
2025-01-16,OUT_071,C_7275,Visit Pack,Fixed,UM,N/A,1080,162.0,OLD_SYSTEM_REF
2025-01-16,OUT_072,C_9397,PSP,Flexible,UM,N/A,1209,181.35,OLD_SYSTEM_REF
2025-01-16,OUT_074,C_4609,BOS,Flexible,Repeat,dosa,1988,298.2,OLD_SYSTEM_REF
2025-01-16,OUT_077,C_1057,PSP,Flexible,Lapsed,N/A,1442,216.29999999999998,OLD_SYSTEM_REF
2025-01-16,OUT_078,C_1802,PSP,Flexible,UM,N/A,1927,289.05,OLD_SYSTEM_REF
2025-01-16,OUT_083,C_6647,Visit Pack,Fixed,Lapsed,N/A,1571,235.64999999999998,OLD_SYSTEM_REF
2025-01-16,OUT_088,C_8604,BOS,Flexible,MM,burger,1807,271.05,OLD_SYSTEM_REF
2025-01-16,OUT_092,C_6502,BOS,Flexible,Repeat,pizza,1558,233.7,OLD_SYSTEM_REF
2025-01-17,OUT_005,C_3740,BOS,Flexible,MM,dosa,1198,179.7,OLD_SYSTEM_REF
2025-01-17,OUT_006,C_4353,Visit Pack,Fixed,LM,N/A,1767,265.05,OLD_SYSTEM_REF
2025-01-17,OUT_016,C_1798,Visit Pack,Fixed,Repeat,N/A,1806,270.9,OLD_SYSTEM_REF
2025-01-17,OUT_025,C_2851,Visit Pack,Fixed,Repeat,N/A,1585,237.75,OLD_SYSTEM_REF
2025-01-17,OUT_044,C_1591,Visit Pack,Fixed,UM,N/A,738,110.7,OLD_SYSTEM_REF
2025-01-17,OUT_046,C_5164,PSP,Flexible,Repeat,N/A,1029,154.35,OLD_SYSTEM_REF
2025-01-17,OUT_048,C_9042,PSP,Flexible,UM,N/A,686,102.89999999999999,OLD_SYSTEM_REF
2025-01-17,OUT_055,C_2250,BOS,Flexible,MM,dosa,1197,179.54999999999998,OLD_SYSTEM_REF
2025-01-17,OUT_061,C_8822,BOS,Flexible,LM,dosa,775,116.25,OLD_SYSTEM_REF
2025-01-17,OUT_066,C_5534,Visit Pack,Fixed,Lapsed,N/A,539,80.85,OLD_SYSTEM_REF
2025-01-17,OUT_070,C_3582,BOS,Flexible,Repeat,dosa,1180,177.0,OLD_SYSTEM_REF
2025-01-17,OUT_073,C_7035,BOS,Flexible,UM,pizza,1804,270.59999999999997,OLD_SYSTEM_REF
2025-01-17,OUT_076,C_3251,Visit Pack,Fixed,Lapsed,N/A,1573,235.95,OLD_SYSTEM_REF
2025-01-17,OUT_082,C_5536,Visit Pack,Fixed,Repeat,N/A,650,97.5,OLD_SYSTEM_REF
2025-01-17,OUT_092,C_4339,PSP,Flexible,UM,N/A,995,149.25,OLD_SYSTEM_REF
2025-01-17,OUT_100,C_6413,BOS,Flexible,Repeat,dosa,507,76.05,OLD_SYSTEM_REF
2025-01-18,OUT_003,C_3587,PSP,Flexible,UM,N/A,1286,192.9,OLD_SYSTEM_REF
2025-01-18,OUT_007,C_7113,BOS,Flexible,Repeat,dal makhani,1970,295.5,OLD_SYSTEM_REF
2025-01-18,OUT_010,C_5203,BOS,Flexible,MM,pizza,1235,185.25,OLD_SYSTEM_REF
2025-01-18,OUT_011,C_7667,Visit Pack,Fixed,Lapsed,N/A,1271,190.65,OLD_SYSTEM_REF
2025-01-18,OUT_015,C_9799,BOS,Flexible,LM,dosa,1764,264.59999999999997,OLD_SYSTEM_REF
2025-01-18,OUT_024,C_2105,BOS,Flexible,UM,dosa,897,134.54999999999998,OLD_SYSTEM_REF
2025-01-18,OUT_030,C_3461,PSP,Flexible,UM,N/A,631,94.64999999999999,OLD_SYSTEM_REF
2025-01-18,OUT_032,C_2163,BOS,Flexible,Lapsed,manchurian,852,127.8,OLD_SYSTEM_REF
2025-01-18,OUT_038,C_5020,Visit Pack,Fixed,LM,N/A,1468,220.2,OLD_SYSTEM_REF
2025-01-18,OUT_045,C_9183,PSP,Flexible,UM,N/A,987,148.04999999999998,OLD_SYSTEM_REF
2025-01-18,OUT_049,C_7750,Visit Pack,Fixed,LM,N/A,1509,226.35,OLD_SYSTEM_REF
2025-01-18,OUT_052,C_5946,Visit Pack,Fixed,LM,N/A,793,118.94999999999999,OLD_SYSTEM_REF
2025-01-18,OUT_056,C_3022,Visit Pack,Fixed,MM,N/A,1075,161.25,OLD_SYSTEM_REF
2025-01-18,OUT_061,C_5095,BOS,Flexible,Lapsed,dosa,776,116.39999999999999,OLD_SYSTEM_REF
2025-01-18,OUT_070,C_6579,BOS,Flexible,LM,dosa,1203,180.45,OLD_SYSTEM_REF
2025-01-18,OUT_072,C_1829,BOS,Flexible,Repeat,dal makhani,990,148.5,OLD_SYSTEM_REF
2025-01-18,OUT_073,C_9609,Visit Pack,Fixed,UM,N/A,1166,174.9,OLD_SYSTEM_REF
2025-01-18,OUT_074,C_6856,BOS,Flexible,UM,dosa,1161,174.15,OLD_SYSTEM_REF
2025-01-18,OUT_077,C_2399,BOS,Flexible,MM,dosa,684,102.6,OLD_SYSTEM_REF
2025-01-18,OUT_078,C_3710,Visit Pack,Fixed,LM,N/A,953,142.95,OLD_SYSTEM_REF
2025-01-18,OUT_083,C_6528,BOS,Flexible,Repeat,manchurian,1943,291.45,OLD_SYSTEM_REF
2025-01-18,OUT_089,C_4228,Visit Pack,Fixed,Repeat,N/A,545,81.75,OLD_SYSTEM_REF
2025-01-18,OUT_092,C_6579,BOS,Flexible,Lapsed,pizza,1344,201.6,OLD_SYSTEM_REF
2025-01-18,OUT_094,C_6234,PSP,Flexible,Lapsed,N/A,682,102.3,OLD_SYSTEM_REF
2025-01-18,OUT_095,C_2620,BOS,Flexible,LM,burger,973,145.95,OLD_SYSTEM_REF
2025-01-18,OUT_100,C_3920,PSP,Flexible,MM,N/A,1074,161.1,OLD_SYSTEM_REF
2025-01-19,OUT_001,C_2902,BOS,Flexible,UM,dal makhani,849,127.35,OLD_SYSTEM_REF
2025-01-19,OUT_003,C_5429,BOS,Flexible,Lapsed,manchurian,743,111.45,OLD_SYSTEM_REF
2025-01-19,OUT_004,C_5657,Visit Pack,Fixed,UM,N/A,1878,281.7,OLD_SYSTEM_REF
2025-01-19,OUT_014,C_3520,PSP,Flexible,UM,N/A,1704,255.6,OLD_SYSTEM_REF
2025-01-19,OUT_018,C_5947,PSP,Flexible,UM,N/A,1906,285.9,OLD_SYSTEM_REF
2025-01-19,OUT_019,C_9291,BOS,Flexible,LM,dal makhani,1187,178.04999999999998,OLD_SYSTEM_REF
2025-01-19,OUT_029,C_3041,Visit Pack,Fixed,MM,N/A,1526,228.9,OLD_SYSTEM_REF
2025-01-19,OUT_039,C_4135,PSP,Flexible,MM,N/A,517,77.55,OLD_SYSTEM_REF
2025-01-19,OUT_042,C_2611,Visit Pack,Fixed,MM,N/A,1168,175.2,OLD_SYSTEM_REF
2025-01-19,OUT_043,C_3251,PSP,Flexible,MM,N/A,986,147.9,OLD_SYSTEM_REF
2025-01-19,OUT_044,C_9742,PSP,Flexible,MM,N/A,815,122.25,OLD_SYSTEM_REF
2025-01-19,OUT_047,C_1202,PSP,Flexible,MM,N/A,683,102.45,OLD_SYSTEM_REF
2025-01-19,OUT_048,C_5125,BOS,Flexible,Repeat,burger,588,88.2,OLD_SYSTEM_REF
2025-01-19,OUT_049,C_8808,PSP,Flexible,UM,N/A,914,137.1,OLD_SYSTEM_REF
2025-01-19,OUT_052,C_6130,Visit Pack,Fixed,MM,N/A,1001,150.15,OLD_SYSTEM_REF
2025-01-19,OUT_056,C_7945,BOS,Flexible,Repeat,dal makhani,1262,189.29999999999998,OLD_SYSTEM_REF
2025-01-19,OUT_060,C_4242,Visit Pack,Fixed,Lapsed,N/A,1060,159.0,OLD_SYSTEM_REF
2025-01-19,OUT_073,C_6538,PSP,Flexible,MM,N/A,1396,209.4,OLD_SYSTEM_REF
2025-01-19,OUT_076,C_4582,Visit Pack,Fixed,UM,N/A,1009,151.35,OLD_SYSTEM_REF
2025-01-19,OUT_079,C_9078,BOS,Flexible,MM,burger,585,87.75,OLD_SYSTEM_REF
2025-01-19,OUT_084,C_5740,PSP,Flexible,UM,N/A,952,142.79999999999998,OLD_SYSTEM_REF
2025-01-19,OUT_090,C_4832,PSP,Flexible,Lapsed,N/A,1763,264.45,OLD_SYSTEM_REF
2025-01-19,OUT_096,C_4124,BOS,Flexible,Repeat,burger,1060,159.0,OLD_SYSTEM_REF
2025-01-20,OUT_013,C_7016,BOS,Flexible,Lapsed,dal makhani,652,97.8,OLD_SYSTEM_REF
2025-01-20,OUT_024,C_8688,Visit Pack,Fixed,UM,N/A,1260,189.0,OLD_SYSTEM_REF
2025-01-20,OUT_035,C_8472,PSP,Flexible,Repeat,N/A,1853,277.95,OLD_SYSTEM_REF
2025-01-20,OUT_050,C_6452,PSP,Flexible,LM,N/A,996,149.4,OLD_SYSTEM_REF
2025-01-20,OUT_051,C_1566,Visit Pack,Fixed,LM,N/A,1479,221.85,OLD_SYSTEM_REF
2025-01-20,OUT_054,C_4410,PSP,Flexible,LM,N/A,1330,199.5,OLD_SYSTEM_REF
2025-01-20,OUT_055,C_2630,BOS,Flexible,UM,dosa,768,115.19999999999999,OLD_SYSTEM_REF
2025-01-20,OUT_068,C_9048,Visit Pack,Fixed,MM,N/A,1423,213.45,OLD_SYSTEM_REF
2025-01-20,OUT_071,C_5273,Visit Pack,Fixed,MM,N/A,879,131.85,OLD_SYSTEM_REF
2025-01-20,OUT_078,C_4255,BOS,Flexible,MM,burger,707,106.05,OLD_SYSTEM_REF
2025-01-20,OUT_081,C_2313,BOS,Flexible,Repeat,pizza,768,115.19999999999999,OLD_SYSTEM_REF
2025-01-20,OUT_082,C_4769,BOS,Flexible,LM,dosa,1121,168.15,OLD_SYSTEM_REF
2025-01-20,OUT_090,C_8229,Visit Pack,Fixed,LM,N/A,877,131.54999999999998,OLD_SYSTEM_REF
2025-01-20,OUT_096,C_4372,PSP,Flexible,MM,N/A,985,147.75,OLD_SYSTEM_REF
2025-01-20,OUT_098,C_9766,Visit Pack,Fixed,Lapsed,N/A,1541,231.14999999999998,OLD_SYSTEM_REF
2025-01-21,OUT_001,C_6477,PSP,Flexible,Lapsed,N/A,1428,214.2,OLD_SYSTEM_REF
2025-01-21,OUT_004,C_9725,Visit Pack,Fixed,UM,N/A,1038,155.7,OLD_SYSTEM_REF
2025-01-21,OUT_006,C_7840,BOS,Flexible,LM,dosa,1117,167.54999999999998,OLD_SYSTEM_REF
2025-01-21,OUT_009,C_1729,Visit Pack,Fixed,MM,N/A,1095,164.25,OLD_SYSTEM_REF
2025-01-21,OUT_010,C_5989,Visit Pack,Fixed,UM,N/A,742,111.3,OLD_SYSTEM_REF
2025-01-21,OUT_012,C_8335,Visit Pack,Fixed,UM,N/A,1446,216.9,OLD_SYSTEM_REF
2025-01-21,OUT_013,C_7924,PSP,Flexible,UM,N/A,734,110.1,OLD_SYSTEM_REF
2025-01-21,OUT_019,C_5612,Visit Pack,Fixed,Lapsed,N/A,1228,184.2,OLD_SYSTEM_REF
2025-01-21,OUT_023,C_3103,BOS,Flexible,UM,burger,1518,227.7,OLD_SYSTEM_REF
2025-01-21,OUT_030,C_7739,Visit Pack,Fixed,LM,N/A,1081,162.15,OLD_SYSTEM_REF
2025-01-21,OUT_031,C_1340,Visit Pack,Fixed,LM,N/A,1818,272.7,OLD_SYSTEM_REF
2025-01-21,OUT_033,C_5788,Visit Pack,Fixed,UM,N/A,1062,159.29999999999998,OLD_SYSTEM_REF
2025-01-21,OUT_034,C_6508,Visit Pack,Fixed,LM,N/A,518,77.7,OLD_SYSTEM_REF
2025-01-21,OUT_038,C_8739,BOS,Flexible,MM,burger,1388,208.2,OLD_SYSTEM_REF
2025-01-21,OUT_040,C_6854,Visit Pack,Fixed,Repeat,N/A,527,79.05,OLD_SYSTEM_REF
2025-01-21,OUT_047,C_9139,BOS,Flexible,Lapsed,dal makhani,1695,254.25,OLD_SYSTEM_REF
2025-01-21,OUT_054,C_8870,BOS,Flexible,Repeat,pizza,1089,163.35,OLD_SYSTEM_REF
2025-01-21,OUT_056,C_9798,Visit Pack,Fixed,UM,N/A,652,97.8,OLD_SYSTEM_REF
2025-01-21,OUT_062,C_8807,BOS,Flexible,MM,dal makhani,514,77.1,OLD_SYSTEM_REF
2025-01-21,OUT_063,C_2915,PSP,Flexible,Lapsed,N/A,898,134.7,OLD_SYSTEM_REF
2025-01-21,OUT_069,C_8475,BOS,Flexible,MM,manchurian,625,93.75,OLD_SYSTEM_REF
2025-01-21,OUT_073,C_7598,BOS,Flexible,LM,pizza,1874,281.09999999999997,OLD_SYSTEM_REF
2025-01-21,OUT_075,C_2752,BOS,Flexible,LM,pizza,938,140.7,OLD_SYSTEM_REF
2025-01-21,OUT_081,C_6329,BOS,Flexible,MM,pizza,1729,259.34999999999997,OLD_SYSTEM_REF
2025-01-21,OUT_084,C_6008,PSP,Flexible,Lapsed,N/A,1592,238.79999999999998,OLD_SYSTEM_REF
2025-01-21,OUT_085,C_3993,Visit Pack,Fixed,Repeat,N/A,1833,274.95,OLD_SYSTEM_REF
2025-01-21,OUT_086,C_6180,BOS,Flexible,LM,dal makhani,1550,232.5,OLD_SYSTEM_REF
2025-01-21,OUT_087,C_4733,PSP,Flexible,Lapsed,N/A,1726,258.9,OLD_SYSTEM_REF
2025-01-21,OUT_091,C_8671,Visit Pack,Fixed,UM,N/A,1044,156.6,OLD_SYSTEM_REF
2025-01-21,OUT_093,C_5572,BOS,Flexible,MM,manchurian,1630,244.5,OLD_SYSTEM_REF
2025-01-21,OUT_094,C_6882,PSP,Flexible,LM,N/A,1413,211.95,OLD_SYSTEM_REF
2025-01-22,OUT_012,C_3218,BOS,Flexible,UM,dal makhani,764,114.6,OLD_SYSTEM_REF
2025-01-22,OUT_014,C_8463,Visit Pack,Fixed,MM,N/A,572,85.8,OLD_SYSTEM_REF
2025-01-22,OUT_016,C_1354,PSP,Flexible,Lapsed,N/A,1230,184.5,OLD_SYSTEM_REF
2025-01-22,OUT_019,C_3847,Visit Pack,Fixed,LM,N/A,1575,236.25,OLD_SYSTEM_REF
2025-01-22,OUT_028,C_6089,BOS,Flexible,Lapsed,dal makhani,731,109.64999999999999,OLD_SYSTEM_REF
2025-01-22,OUT_035,C_5925,PSP,Flexible,Repeat,N/A,1378,206.7,OLD_SYSTEM_REF
2025-01-22,OUT_036,C_9988,PSP,Flexible,Repeat,N/A,523,78.45,OLD_SYSTEM_REF
2025-01-22,OUT_038,C_2924,Visit Pack,Fixed,Lapsed,N/A,581,87.14999999999999,OLD_SYSTEM_REF
2025-01-22,OUT_042,C_1770,PSP,Flexible,LM,N/A,1150,172.5,OLD_SYSTEM_REF
2025-01-22,OUT_047,C_7932,PSP,Flexible,Lapsed,N/A,857,128.54999999999998,OLD_SYSTEM_REF
2025-01-22,OUT_054,C_1934,Visit Pack,Fixed,LM,N/A,1817,272.55,OLD_SYSTEM_REF
2025-01-22,OUT_066,C_1365,PSP,Flexible,LM,N/A,1589,238.35,OLD_SYSTEM_REF
2025-01-22,OUT_068,C_4139,BOS,Flexible,UM,manchurian,701,105.14999999999999,OLD_SYSTEM_REF
2025-01-22,OUT_069,C_5725,PSP,Flexible,MM,N/A,1108,166.2,OLD_SYSTEM_REF
2025-01-22,OUT_070,C_5330,Visit Pack,Fixed,LM,N/A,1291,193.65,OLD_SYSTEM_REF
2025-01-22,OUT_073,C_3720,Visit Pack,Fixed,Repeat,N/A,1687,253.04999999999998,OLD_SYSTEM_REF
2025-01-22,OUT_075,C_1931,PSP,Flexible,UM,N/A,669,100.35,OLD_SYSTEM_REF
2025-01-22,OUT_081,C_8684,PSP,Flexible,LM,N/A,501,75.14999999999999,OLD_SYSTEM_REF
2025-01-22,OUT_082,C_6416,BOS,Flexible,MM,dosa,1540,231.0,OLD_SYSTEM_REF
2025-01-22,OUT_088,C_5224,PSP,Flexible,UM,N/A,1323,198.45,OLD_SYSTEM_REF
2025-01-22,OUT_090,C_3252,Visit Pack,Fixed,UM,N/A,1170,175.5,OLD_SYSTEM_REF
2025-01-22,OUT_096,C_6906,Visit Pack,Fixed,MM,N/A,1140,171.0,OLD_SYSTEM_REF
2025-01-22,OUT_097,C_6067,BOS,Flexible,LM,burger,1929,289.34999999999997,OLD_SYSTEM_REF
2025-01-22,OUT_098,C_8171,PSP,Flexible,MM,N/A,867,130.04999999999998,OLD_SYSTEM_REF
2025-01-23,OUT_003,C_2964,PSP,Flexible,UM,N/A,1976,296.4,OLD_SYSTEM_REF
2025-01-23,OUT_005,C_6122,BOS,Flexible,Lapsed,dosa,1650,247.5,OLD_SYSTEM_REF
2025-01-23,OUT_009,C_2397,BOS,Flexible,Lapsed,dal makhani,1742,261.3,OLD_SYSTEM_REF
2025-01-23,OUT_017,C_3084,BOS,Flexible,Lapsed,pizza,1278,191.7,OLD_SYSTEM_REF
2025-01-23,OUT_025,C_3188,Visit Pack,Fixed,MM,N/A,1876,281.4,OLD_SYSTEM_REF
2025-01-23,OUT_030,C_6460,Visit Pack,Fixed,MM,N/A,1260,189.0,OLD_SYSTEM_REF
2025-01-23,OUT_032,C_9123,Visit Pack,Fixed,LM,N/A,666,99.89999999999999,OLD_SYSTEM_REF
2025-01-23,OUT_033,C_9330,PSP,Flexible,UM,N/A,1854,278.09999999999997,OLD_SYSTEM_REF
2025-01-23,OUT_042,C_5595,Visit Pack,Fixed,Repeat,N/A,1920,288.0,OLD_SYSTEM_REF
2025-01-23,OUT_050,C_5625,PSP,Flexible,UM,N/A,882,132.29999999999998,OLD_SYSTEM_REF
2025-01-23,OUT_051,C_7332,Visit Pack,Fixed,Lapsed,N/A,1825,273.75,OLD_SYSTEM_REF
2025-01-23,OUT_054,C_9951,PSP,Flexible,Repeat,N/A,931,139.65,OLD_SYSTEM_REF
2025-01-23,OUT_055,C_8495,BOS,Flexible,LM,dosa,1409,211.35,OLD_SYSTEM_REF
2025-01-23,OUT_068,C_5164,Visit Pack,Fixed,UM,N/A,1300,195.0,OLD_SYSTEM_REF
2025-01-23,OUT_075,C_1990,PSP,Flexible,Lapsed,N/A,730,109.5,OLD_SYSTEM_REF
2025-01-23,OUT_084,C_6907,Visit Pack,Fixed,UM,N/A,1524,228.6,OLD_SYSTEM_REF
2025-01-23,OUT_087,C_1930,PSP,Flexible,MM,N/A,672,100.8,OLD_SYSTEM_REF
2025-01-23,OUT_088,C_4786,Visit Pack,Fixed,Lapsed,N/A,627,94.05,OLD_SYSTEM_REF
2025-01-23,OUT_095,C_6857,BOS,Flexible,MM,burger,1705,255.75,OLD_SYSTEM_REF
2025-01-23,OUT_098,C_5335,PSP,Flexible,Lapsed,N/A,1448,217.2,OLD_SYSTEM_REF
2025-01-24,OUT_009,C_4162,PSP,Flexible,UM,N/A,1943,291.45,OLD_SYSTEM_REF
2025-01-24,OUT_016,C_3174,Visit Pack,Fixed,MM,N/A,1056,158.4,OLD_SYSTEM_REF
2025-01-24,OUT_019,C_4418,Visit Pack,Fixed,Repeat,N/A,1732,259.8,OLD_SYSTEM_REF
2025-01-24,OUT_023,C_5433,PSP,Flexible,UM,N/A,1644,246.6,OLD_SYSTEM_REF
2025-01-24,OUT_026,C_7380,BOS,Flexible,LM,pizza,807,121.05,OLD_SYSTEM_REF
2025-01-24,OUT_028,C_7189,Visit Pack,Fixed,MM,N/A,1914,287.09999999999997,OLD_SYSTEM_REF
2025-01-24,OUT_038,C_5783,BOS,Flexible,LM,burger,1779,266.84999999999997,OLD_SYSTEM_REF
2025-01-24,OUT_040,C_3209,BOS,Flexible,Repeat,manchurian,699,104.85,OLD_SYSTEM_REF
2025-01-24,OUT_045,C_4443,BOS,Flexible,LM,burger,1751,262.65,OLD_SYSTEM_REF
2025-01-24,OUT_053,C_9520,PSP,Flexible,MM,N/A,1757,263.55,OLD_SYSTEM_REF
2025-01-24,OUT_057,C_2961,PSP,Flexible,UM,N/A,730,109.5,OLD_SYSTEM_REF
2025-01-24,OUT_058,C_1023,PSP,Flexible,Repeat,N/A,1962,294.3,OLD_SYSTEM_REF
2025-01-24,OUT_060,C_4173,PSP,Flexible,LM,N/A,1914,287.09999999999997,OLD_SYSTEM_REF
2025-01-24,OUT_076,C_4187,BOS,Flexible,UM,dosa,1390,208.5,OLD_SYSTEM_REF
2025-01-24,OUT_093,C_9473,PSP,Flexible,LM,N/A,1867,280.05,OLD_SYSTEM_REF
2025-01-24,OUT_094,C_8436,Visit Pack,Fixed,LM,N/A,733,109.95,OLD_SYSTEM_REF
2025-01-25,OUT_001,C_8734,Visit Pack,Fixed,MM,N/A,962,144.29999999999998,OLD_SYSTEM_REF
2025-01-25,OUT_002,C_8824,BOS,Flexible,UM,dal makhani,1571,235.64999999999998,OLD_SYSTEM_REF
2025-01-25,OUT_005,C_5575,BOS,Flexible,LM,dosa,1678,251.7,OLD_SYSTEM_REF
2025-01-25,OUT_006,C_6297,BOS,Flexible,Lapsed,dosa,1327,199.04999999999998,OLD_SYSTEM_REF
2025-01-25,OUT_008,C_4435,Visit Pack,Fixed,UM,N/A,732,109.8,OLD_SYSTEM_REF
2025-01-25,OUT_019,C_1225,Visit Pack,Fixed,Lapsed,N/A,1770,265.5,OLD_SYSTEM_REF
2025-01-25,OUT_021,C_1049,PSP,Flexible,Lapsed,N/A,1809,271.34999999999997,OLD_SYSTEM_REF
2025-01-25,OUT_023,C_1193,PSP,Flexible,MM,N/A,588,88.2,OLD_SYSTEM_REF
2025-01-25,OUT_026,C_1393,Visit Pack,Fixed,UM,N/A,1549,232.35,OLD_SYSTEM_REF
2025-01-25,OUT_039,C_1706,PSP,Flexible,LM,N/A,895,134.25,OLD_SYSTEM_REF
2025-01-25,OUT_042,C_7403,Visit Pack,Fixed,Repeat,N/A,791,118.64999999999999,OLD_SYSTEM_REF
2025-01-25,OUT_045,C_9219,Visit Pack,Fixed,Repeat,N/A,811,121.64999999999999,OLD_SYSTEM_REF
2025-01-25,OUT_047,C_5719,Visit Pack,Fixed,MM,N/A,1360,204.0,OLD_SYSTEM_REF
2025-01-25,OUT_048,C_5430,Visit Pack,Fixed,LM,N/A,991,148.65,OLD_SYSTEM_REF
2025-01-25,OUT_053,C_7325,PSP,Flexible,LM,N/A,952,142.79999999999998,OLD_SYSTEM_REF
2025-01-25,OUT_066,C_7872,BOS,Flexible,Lapsed,manchurian,1036,155.4,OLD_SYSTEM_REF
2025-01-25,OUT_076,C_8155,PSP,Flexible,Repeat,N/A,1044,156.6,OLD_SYSTEM_REF
2025-01-25,OUT_080,C_4869,PSP,Flexible,Lapsed,N/A,1769,265.34999999999997,OLD_SYSTEM_REF
2025-01-25,OUT_085,C_5566,Visit Pack,Fixed,Lapsed,N/A,690,103.5,OLD_SYSTEM_REF
2025-01-25,OUT_099,C_8904,Visit Pack,Fixed,Lapsed,N/A,1159,173.85,OLD_SYSTEM_REF
2025-01-26,OUT_006,C_3286,PSP,Flexible,UM,N/A,1975,296.25,OLD_SYSTEM_REF
2025-01-26,OUT_017,C_8926,PSP,Flexible,MM,N/A,1922,288.3,OLD_SYSTEM_REF
